FID,ogc_fid,wkb_geometry,name,description,timestamp,begin,end,altitudemode,tessellate,extrude,visibility,draworder,icon,referencia,direccion,lat,lon
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c0f,12401,POINT (367744.8464664467 4057677.0070339884),MLG1477,Calle Teresa Berganza 2,,,,,-1,0,-1,,,MLG1477,Calle Teresa Berganza 2,36.655503,-4.479716
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c0e,12402,POINT (367785.1509065237 4057936.8178808293),MLG1478,Calle Teresa Berganza 5,,,,,-1,0,-1,,,MLG1478,Calle Teresa Berganza 5,36.657850,-4.479310
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c0d,12403,POINT (367785.1184513138 4057911.518603661),MLG1479,Calle Teresa Berganza 5,,,,,-1,0,-1,,,MLG1479,Calle Teresa Berganza 5,36.657622,-4.479306
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c0c,12404,POINT (367981.9064429513 4057807.7316252715),MLG1480,Calle Teresa Berganza 8,,,,,-1,0,-1,,,MLG1480,Calle Teresa Berganza 8,36.656714,-4.477087
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c0b,12405,POINT (368175.86243908573 4057211.0924397223),MLG1481,Camino de la Cizaña 1,,,,,-1,0,-1,,,MLG1481,Camino de la Cizaña 1,36.651364,-4.474815
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c0a,12406,POINT (371084.382235356 4062501.182803851),MLG1482,Calle Jorge Guillén 25,,,,,-1,0,-1,,,MLG1482,Calle Jorge Guillén 25,36.699437,-4.443175
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c09,12407,POINT (370653.0498066274 4061369.6506928694),MLG1483,Camino de la Térmica 17,,,,,-1,0,-1,,,MLG1483,Camino de la Térmica 17,36.689181,-4.447811
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c08,12408,POINT (373672.93686303 4068090.594265358),MLG1484,del Marques de Mantua,,,,,-1,0,-1,,,MLG1484,del Marques de Mantua,36.750157,-4.415129
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c07,12409,POINT (373056.22931568493 4068406.2114724275),MLG1485,Calle Galíndez de Carvajal 12,,,,,-1,0,-1,,,MLG1485,Calle Galíndez de Carvajal 12,36.752919,-4.422088
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c06,12410,POINT (366508.21630316693 4067777.161276089),MLG1486,Ortiga,,,,,-1,0,-1,,,MLG1486,Ortiga,36.746351,-4.495310
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c05,12411,POINT (362212.60411084007 4065272.9630112797),MLG0935,praga,,,,,-1,0,-1,,,MLG0935,praga,36.723170,-4.542960
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c04,12412,POINT (371454.79236166563 4063122.775513089),MLG1487,Calle Héroe de Sostoa 134,,,,,-1,0,-1,,,MLG1487,Calle Héroe de Sostoa 134,36.705089,-4.439134
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c03,12413,POINT (370057.86238324875 4061315.8539947076),MLG1488,Avenida Molière 13,,,,,-1,0,-1,,,MLG1488,Avenida Molière 13,36.688615,-4.454462
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c02,12414,POINT (374652.5896347591 4069959.9747941415),MLG1489,A-7000 554,,,,,-1,0,-1,,,MLG1489,A-7000 554,36.767134,-4.404465
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c01,12415,POINT (376287.12767891935 4070350.807018005),MLG1490,A-7000 553,,,,,-1,0,-1,,,MLG1490,A-7000 553,36.770871,-4.386219
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3c00,12416,POINT (377123.3420162756 4069863.2666249024),MLG1491,A-7000,,,,,-1,0,-1,,,MLG1491,A-7000,36.766586,-4.376773
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bff,12417,POINT (376676.9102319828 4072830.9300595946),MLG1492,A-7000,,,,,-1,0,-1,,,MLG1492,A-7000,36.793273,-4.382254
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bfe,12418,POINT (377607.4139918196 4075024.5568342833),MLG1493,A-7000,,,,,-1,0,-1,,,MLG1493,A-7000,36.813163,-4.372180
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bfd,12419,POINT (377790.07824931905 4074821.429450251),MLG1494,A-7000,,,,,-1,0,-1,,,MLG1494,A-7000,36.811356,-4.370100
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bfc,12420,POINT (379285.49689879315 4075797.6679872214),MLG1495,A-7000,,,,,-1,0,-1,,,MLG1495,A-7000,36.820346,-4.353494
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bfb,12421,POINT (379851.0430336928 4077939.322783987),MLG1496,A-7000,,,,,-1,0,-1,,,MLG1496,A-7000,36.839719,-4.347493
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bfa,12422,POINT (379876.41645759204 4081664.8246896),MLG1497,A-7000,,,,,-1,0,-1,,,MLG1497,A-7000,36.873297,-4.347798
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bf9,12423,POINT (365179.9058626734 4058589.5784804337),MLG1498,Carretera Alora 1D,,,,,-1,0,-1,,,MLG1498,Carretera Alora 1D,36.663367,-4.508565
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bf8,12424,POINT (365130.223592719 4058403.4939307184),MLG1499,Diseminado R4 306D,,,,,-1,0,-1,,,MLG1499,Diseminado R4 306D,36.661683,-4.509088
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bf7,12425,POINT (361570.226727522 4059751.008769208),MLG1500,Calle 3 13,,,,,-1,0,-1,,,MLG1500,Calle 3 13,36.673315,-4.549152
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bf6,12426,POINT (361568.62758772296 4059762.6862198077),MLG1501,Calle 3 13,,,,,-1,0,-1,,,MLG1501,Calle 3 13,36.673420,-4.549172
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bf5,12427,POINT (371739.3333741482 4065195.177556379),MLG1502,Eduardo San Martin,,,,,-1,0,-1,,,MLG1502,Eduardo San Martin,36.723804,-4.436297
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bf4,12428,POINT (371367.1246740873 4064583.810769905),MLG1503,del Obispo Angel Herrera Oria,,,,,-1,0,-1,,,MLG1503,del Obispo Angel Herrera Oria,36.718244,-4.440361
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bf3,12429,POINT (371156.2155435173 4064607.7341665984),MLG1505,del Obispo Angel Herrera Oria,,,,,-1,0,-1,,,MLG1505,del Obispo Angel Herrera Oria,36.718431,-4.442726
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bf2,12430,POINT (371323.2158635666 4065596.233913408),MLG1506,Calle Martínez de la Rosa 98,,,,,-1,0,-1,,,MLG1506,Calle Martínez de la Rosa 98,36.727362,-4.441023
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bf1,12431,POINT (377278.6179864415 4065480.5341207082),MLG1507,Pedro de Alvarado,,,,,-1,0,-1,,,MLG1507,Pedro de Alvarado,36.727108,-4.374329
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bf0,12432,POINT (370919.99095865694 4064208.830442934),MLG1508,Calle Virgen de la Esperanza 44,,,,,-1,0,-1,,,MLG1508,Calle Virgen de la Esperanza 44,36.714804,-4.445303
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bef,12433,POINT (370406.51943791 4062458.153227229),MLG1509,Calle Gaucín 15,,,,,-1,0,-1,,,MLG1509,Calle Gaucín 15,36.698957,-4.450754
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bee,12434,POINT (371885.3843636947 4064688.440683056),MLG1510,Hilera,,,,,-1,0,-1,,,MLG1510,Hilera,36.719257,-4.434577
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bed,12435,POINT (370657.8891964915 4061145.654405424),MLG1511,Camino de la Térmica 36,,,,,-1,0,-1,,,MLG1511,Camino de la Térmica 36,36.687163,-4.447719
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bec,12436,POINT (372808.1718845271 4071025.858837702),MLG1512,A-45,,,,,-1,0,-1,,,MLG1512,A-45,36.776494,-4.425303
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3beb,12437,POINT (370611.2170249366 4061025.8534977287),MLG1513,de la Térmica,,,,,-1,0,-1,,,MLG1513,de la Térmica,36.686077,-4.448221
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bea,12438,POINT (370559.5739256966 4061079.895891149),MLG1514,Áncora,,,,,-1,0,-1,,,MLG1514,Áncora,36.686557,-4.448808
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3be9,12439,POINT (372296.9662605623 4064439.6125749475),MLG1515,de Andalucía,,,,,-1,0,-1,,,MLG1515,de Andalucía,36.717070,-4.429928
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3be8,12440,POINT (364806.45223624073 4063197.2253462523),MLG1534,Albania,,,,,-1,0,-1,,,MLG1534,Albania,36.704837,-4.513556
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3be7,12441,POINT (372349.37879761466 4065539.4693358396),MLG1518,Doctor Gálvez Ginachero,,,,,-1,0,-1,,,MLG1518,Doctor Gálvez Ginachero,36.726989,-4.429525
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3be6,12442,POINT (372517.9066708573 4065514.097701871),MLG1519,Doctor Gálvez Ginachero,,,,,-1,0,-1,,,MLG1519,Doctor Gálvez Ginachero,36.726783,-4.427634
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3be5,12443,POINT (372434.4648849047 4064308.845125047),MLG1516,,,,,,-1,0,-1,,,MLG1516,,36.715910,-4.428367
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3be4,12444,POINT (374776.78429031814 4065773.780360374),MLG1517,Sierra de Grazalema,,,,,-1,0,-1,,,MLG1517,Sierra de Grazalema,36.729424,-4.402387
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3be3,12445,POINT (371564.144263068 4062377.684050467),MLG1520,Calle Pacífico 24,,,,,-1,0,-1,,,MLG1520,Calle Pacífico 24,36.698389,-4.437785
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3be2,12446,POINT (372364.0087998252 4064460.4719229513),MLG1526,Armengual de la Mota,,,,,-1,0,-1,,,MLG1526,Armengual de la Mota,36.717267,-4.429181
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3be1,12447,POINT (372081.1420255371 4065097.072832943),MLG1527,Pelayo,,,,,-1,0,-1,,,MLG1527,Pelayo,36.722966,-4.432454
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3be0,12448,POINT (372974.09915251215 4064595.644353179),MLG1528,Martínez,,,,,-1,0,-1,,,MLG1528,Martínez,36.718567,-4.422374
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bdf,12449,POINT (373086.5727274319 4065132.0313447216),MLG1529,Tejón y Rodríguez,,,,,-1,0,-1,,,MLG1529,Tejón y Rodríguez,36.723416,-4.421204
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bde,12450,POINT (372790.93247976806 4065013.5868697935),MLG1530,Carretería,,,,,-1,0,-1,,,MLG1530,Carretería,36.722309,-4.424494
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bdd,12451,POINT (372797.9160609657 4065026.6875638426),MLG1531,Carretería,,,,,-1,0,-1,,,MLG1531,Carretería,36.722428,-4.424418
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bdc,12452,POINT (369999.92435043736 4062273.570460658),MLG1532,Luz,,,,,-1,0,-1,,,MLG1532,Luz,36.697238,-4.455273
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bdb,12453,POINT (372246.55917646067 4063737.8609366985),MLG1533,Ayala,,,,,-1,0,-1,,,MLG1533,Ayala,36.710739,-4.430375
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bda,12454,POINT (371110.84633152955 4063766.206707676),MLG1535,Doctor Mañas Bernabéu,,,,,-1,0,-1,,,MLG1535,Doctor Mañas Bernabéu,36.710841,-4.443092
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bd9,12455,POINT (372485.1383938956 4063992.5126434285),MLG1536,Salitre,,,,,-1,0,-1,,,MLG1536,Salitre,36.713066,-4.427747
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bd8,12456,POINT (369051.89544336824 4065178.8564242357),MLG1537,Pablo Bruna,,,,,-1,0,-1,,,MLG1537,Pablo Bruna,36.723290,-4.466380
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bd7,12457,POINT (370931.2566650906 4065423.377053932),MLG1538,Concejal José María Martín Carpena,,,,,-1,0,-1,,,MLG1538,Concejal José María Martín Carpena,36.725751,-4.445382
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bd6,12458,POINT (370919.0175241843 4064635.83211505),MLG1541,Avenida del Obispo Angel Herrera ,,,,,-1,0,-1,,,MLG1541,Avenida del Obispo Angel Herrera,36.718652,-4.445386
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bd5,12459,POINT (373681.02467755065 4067967.1953879325),MLG1543,Llobregat,,,,,-1,0,-1,,,MLG1543,Llobregat,36.749046,-4.415018
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bd4,12460,POINT (367398.4683705948 4067829.6618686263),MLG1544,Calle Andrés Bello 11,,,,,-1,0,-1,,,MLG1544,Calle Andrés Bello 11,36.746949,-4.485350
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bd3,12461,POINT (370878.30936304905 4064442.260387247),MLG1564,Virgen de la Esperanza,,,,,-1,0,-1,,,MLG1564,Virgen de la Esperanza,36.716902,-4.445809
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bd2,12462,POINT (371431.17097089026 4064256.5057761273),MLG1546,de la Aurora,,,,,-1,0,-1,,,MLG1546,de la Aurora,36.715303,-4.439589
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bd1,12463,POINT (372217.277521476 4064146.1964458562),MLG1547,Callejones del Perchel,,,,,-1,0,-1,,,MLG1547,Callejones del Perchel,36.714415,-4.430771
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bd0,12464,POINT (371982.3846308817 4064168.1268719947),MLG1548,de las Américas,,,,,-1,0,-1,,,MLG1548,de las Américas,36.714581,-4.433404
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bcf,12465,POINT (371213.09053412447 4062206.7479108735),MLG1549,Avenida de Sor Teresa Prat 49,,,,,-1,0,-1,,,MLG1549,Avenida de Sor Teresa Prat 49,36.696801,-4.441685
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bce,12466,POINT (373730.53270242753 4066627.5922014387),MLG1550,del Colmenar,,,,,-1,0,-1,,,MLG1550,del Colmenar,36.736980,-4.414242
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bcd,12467,POINT (373671.3369587621 4066604.49870782),MLG1551,del Colmenar,,,,,-1,0,-1,,,MLG1551,del Colmenar,36.736764,-4.414901
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bcc,12468,POINT (375299.19218302605 4065093.1683598594),MLG1552,del Pintor Joaquín Sorolla,,,,,-1,0,-1,,,MLG1552,del Pintor Joaquín Sorolla,36.723359,-4.396427
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bcb,12469,POINT (374428.2727344776 4067574.141867118),MLG1553,Peinado Grande,,,,,-1,0,-1,,,MLG1553,Peinado Grande,36.745603,-4.406585
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bca,12470,POINT (373797.90516105795 4066635.918396211),MLG1554,del Colmenar,,,,,-1,0,-1,,,MLG1554,del Colmenar,36.737064,-4.413489
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bc9,12471,POINT (373428.3569676305 4066491.9143168107),MLG1555,Obispo Salvador de los Reyes,,,,,-1,0,-1,,,MLG1555,Obispo Salvador de los Reyes,36.735717,-4.417603
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bc8,12472,POINT (371440.04639139294 4064573.7268132223),MLG1556,del Obispo Angel Herrera Oria,,,,,-1,0,-1,,,MLG1556,del Obispo Angel Herrera Oria,36.718163,-4.439543
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bc7,12473,POINT (374686.60106730345 4066135.282524137),MLG1557,Sierra de Grazalema,,,,,-1,0,-1,,,MLG1557,Sierra de Grazalema,36.732670,-4.403456
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bc6,12474,POINT (378712.6780823836 4064778.678758085),MLG1558,Aljofaina,,,,,-1,0,-1,,,MLG1558,Aljofaina,36.720967,-4.358162
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bc5,12475,POINT (366916.3681284866 4066196.5217313506),MLG1559,Caronte,,,,,-1,0,-1,,,MLG1559,Caronte,36.732164,-4.490464
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bc4,12476,POINT (361663.1545977683 4065832.124630673),MLG1560,Óseas,,,,,-1,0,-1,,,MLG1560,Óseas,36.728129,-4.549212
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bc3,12477,POINT (378030.75520245824 4064978.3358026887),MLG1561,Antonio Trueba,,,,,-1,0,-1,,,MLG1561,Antonio Trueba,36.722679,-4.365828
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bc2,12478,POINT (371454.47642059706 4062804.206042742),MLG1562,Abogado Federico Orellana Toledano,,,,,-1,0,-1,,,MLG1562,Abogado Federico Orellana Toledano,36.702218,-4.439084
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bc1,12479,POINT (369802.64227813005 4058810.518726894),MLG1563,Manuel Curros Enríquez,,,,,-1,0,-1,,,MLG1563,Manuel Curros Enríquez,36.666002,-4.456892
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bc0,12480,POINT (379041.95754640154 4064786.888496762),MLG1565,Miraflores del Palo,,,,,-1,0,-1,,,MLG1565,Miraflores del Palo,36.721083,-4.354477
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bbf,12481,POINT (370951.5977502908 4064154.314628873),MLG1566,Virgen de la Fuensanta,,,,,-1,0,-1,,,MLG1566,Virgen de la Fuensanta,36.714317,-4.444940
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bbe,12482,POINT (369553.369632285 4061660.8513375013),MLG1567,Calle Asenjo Barbieri 6-8,,,,,-1,0,-1,,,MLG1567,Calle Asenjo Barbieri 6-8,36.691655,-4.460166
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bbd,12483,POINT (371964.24511857226 4071553.7888236768),MLG1568,MA-3101,,,,,-1,0,-1,,,MLG1568,MA-3101,36.781138,-4.434846
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bbc,12484,POINT (370167.29238317756 4064300.2219092273),MLG1569,Almogía,,,,,-1,0,-1,,,MLG1569,Almogía,36.715525,-4.453744
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bbb,12485,POINT (365939.40034163964 4057283.928210752),MLG1570,Realenga de Witemberg,,,,,-1,0,-1,,,MLG1570,Realenga de Witemberg,36.651708,-4.499841
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bba,12486,POINT (377245.8847140967 4064855.0777872913),MLG1571,Bolivia,,,,,-1,0,-1,,,MLG1571,Bolivia,36.721467,-4.374595
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bb9,12487,POINT (369107.2482749962 4059167.2029518783),MLG1572,Calle Guadalhorce 2,,,,,-1,0,-1,,,MLG1572,Calle Guadalhorce 2,36.669121,-4.464732
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bb8,12488,POINT (364339.5994192816 4058450.588399053),MLG1573,Tanzania,,,,,-1,0,-1,,,MLG1573,Tanzania,36.661995,-4.517940
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bb7,12489,POINT (370821.67529481475 4064294.53517794),MLG1574,de Andalucía,,,,,-1,0,-1,,,MLG1574,de Andalucía,36.715563,-4.446418
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bb6,12490,POINT (363977.8079282717 4069676.5453072754),MLG1575,A-7058,,,,,-1,0,-1,,,MLG1575,A-7058,36.763108,-4.523984
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bb5,12491,POINT (364211.6062131241 4069927.16449508),MLG1576,A-7058,,,,,-1,0,-1,,,MLG1576,A-7058,36.765400,-4.521410
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bb4,12492,POINT (364545.5085055524 4070152.0103837927),MLG1577,A-7058,,,,,-1,0,-1,,,MLG1577,A-7058,36.767474,-4.517710
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bb3,12493,POINT (373891.4697848408 4065392.096104454),MLG1578,San Lázaro,,,,,-1,0,-1,,,MLG1578,San Lázaro,36.725867,-4.412236
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bb2,12494,POINT (366706.11212203855 4063489.9012274095),MLG1579,Suecia,,,,,-1,0,-1,,,MLG1579,Suecia,36.707743,-4.492346
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bb1,12495,POINT (372751.99217961566 4067486.969368308),MLG1580,Joaquín Gaztambide,,,,,-1,0,-1,,,MLG1580,Joaquín Gaztambide,36.744594,-4.425342
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bb0,12496,POINT (371308.0891464343 4064364.880470553),MLG1581,de Andalucía,,,,,-1,0,-1,,,MLG1581,de Andalucía,36.716263,-4.440985
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3baf,12497,POINT (368918.1989622166 4062468.0475121946),MLG1582,el Concierto,,,,,-1,0,-1,,,MLG1582,el Concierto,36.698842,-4.467412
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bae,12498,POINT (368920.0440815938 4062448.4895828827),MLG1583,el Concierto,,,,,-1,0,-1,,,MLG1583,el Concierto,36.698666,-4.467388
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bad,12499,POINT (369156.0187064961 4062564.610551509),MLG1584,Paquiro,,,,,-1,0,-1,,,MLG1584,Paquiro,36.699745,-4.464767
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bac,12500,POINT (369734.4005470502 4063315.89314971),MLG1585,Ronda Oeste,,,,,-1,0,-1,,,MLG1585,Ronda Oeste,36.706595,-4.458422
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3bab,12501,POINT (369198.36819154036 4061400.0634685755),MLG1586,Fidias,,,,,-1,0,-1,,,MLG1586,Fidias,36.689256,-4.464094
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3baa,12502,POINT (369933.77946623694 4061318.9578341264),MLG1587,Palma del Río,,,,,-1,0,-1,,,MLG1587,Palma del Río,36.688626,-4.455851
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ba9,12503,POINT (371705.8920123933 4066056.4200716955),MLG1588,del Arroyo de los Ángeles,,,,,-1,0,-1,,,MLG1588,del Arroyo de los Ángeles,36.731561,-4.436816
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ba8,12504,POINT (378940.7046247202 4065591.443585211),MLG1590,Escritora Fuster Gallardo,,,,,-1,0,-1,,,MLG1590,Escritora Fuster Gallardo,36.728321,-4.355738
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ba7,12505,POINT (378448.20368142886 4065502.892001015),MLG1591,Calle Reina Juliana 2,,,,,-1,0,-1,,,MLG1591,Calle Reina Juliana 2,36.727460,-4.361238
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ba6,12506,POINT (373572.6199621366 4065339.657152353),MLG1593,Ana Bernal,,,,,-1,0,-1,,,MLG1593,Ana Bernal,36.725352,-4.415797
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ba5,12507,POINT (373478.52990590286 4066418.158603732),MLG1594,Zurbarán,,,,,-1,0,-1,,,MLG1594,Zurbarán,36.735059,-4.417029
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ba4,12508,POINT (367908.9225092308 4065535.426732124),MLG1595,del Editor Ángel Caffarena,,,,,-1,0,-1,,,MLG1595,del Editor Ángel Caffarena,36.726345,-4.479237
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ba3,12509,POINT (366028.24623767566 4064357.5853212825),MLG1598,Arquitecto Francisco Peñalosa 18,,,,,-1,0,-1,,,MLG1598,Arquitecto Francisco Peñalosa 18,36.715467,-4.500085
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ba2,12510,POINT (379113.9750239873 4064421.7030338184),MLG1599,Calle Banda del Mar 133,,,,,-1,0,-1,,,MLG1599,Calle Banda del Mar 133,36.717801,-4.353613
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ba1,12511,POINT (372872.2404341339 4066228.9712174474),MLG1600,Calle Actriz Rosario Pino 36-38,,,,,-1,0,-1,,,MLG1600,Calle Actriz Rosario Pino 36-38,36.733273,-4.423786
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ba0,12512,POINT (373547.37516912754 4064779.893878271),MLG1601,Alcalde Pedro Luis Alonso,,,,,-1,0,-1,,,MLG1601,Alcalde Pedro Luis Alonso,36.720304,-4.415987
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3b9f,12513,POINT (371846.97813460225 4063483.73800536),MLG1602,Calle Héroe de Sostoa 66,,,,,-1,0,-1,,,MLG1602,Calle Héroe de Sostoa 66,36.708395,-4.434805
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3b9e,12514,POINT (366743.7775195419 4058477.3558118837),MLG1603,Calle del Escritor Béjar Zambrana 20,,,,,-1,0,-1,,,MLG1603,Calle del Escritor Béjar Zambrana 20,36.662576,-4.491052
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3b9d,12515,POINT (366845.9141536616 4058382.3368226616),MLG1604,Pasaje General Duque de Aveiro 4,,,,,-1,0,-1,,,MLG1604,Pasaje General Duque de Aveiro 4,36.661734,-4.489893
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3b9c,12516,POINT (367080.5309103714 4058309.5656179558),MLG1605,Avenida de Velázquez 402,,,,,-1,0,-1,,,MLG1605,Avenida de Velázquez 402,36.661111,-4.487256
