FID,residuo,recogida,volumen,cantidad,fecha,tooltip,geometry,lon,lat
da_papelCarton.fid-7e811540_18cccdec071_-1936,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:47:55.633,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.465772281454946 36.68316016041795),-4.465772281454946,36.68316016041795
da_papelCarton.fid-7e811540_18cccdec071_-1935,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:47:58.653,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.464236739181679 36.6833303678349),-4.464236739181679,36.6833303678349
da_papelCarton.fid-7e811540_18cccdec071_-1934,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-09-10T11:02:57.477,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.460170712179119 36.662947433132004),-4.460170712179119,36.662947433132004
da_papelCarton.fid-7e811540_18cccdec071_-1933,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:48:14.83,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.460106346969531 36.66369939743593),-4.460106346969531,36.66369939743593
da_papelCarton.fid-7e811540_18cccdec071_-1932,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:48:18.05,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.461754211487515 36.66476492416987),-4.461754211487515,36.66476492416987
da_papelCarton.fid-7e811540_18cccdec071_-1931,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:48:21.097,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.464291890063372 36.66591944567474),-4.464291890063372,36.66591944567474
da_papelCarton.fid-7e811540_18cccdec071_-1930,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-04-01T07:52:02.55,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.465187069516851 36.66642072906035),-4.465187069516851,36.66642072906035
da_papelCarton.fid-7e811540_18cccdec071_-192f,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-02-10T10:13:45.79,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.459304392780524 36.6651586653798),-4.459304392780524,36.6651586653798
da_papelCarton.fid-7e811540_18cccdec071_-192e,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-05-19T07:35:28.59,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.4623124508784295 36.666233573701994),-4.4623124508784295,36.666233573701994
da_papelCarton.fid-7e811540_18cccdec071_-192d,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-07-10T10:32:21.733,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.458116526845598 36.664910714168634),-4.458116526845598,36.664910714168634
da_papelCarton.fid-7e811540_18cccdec071_-192c,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:48:45.793,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.459913285965575 36.66954515013442),-4.459913285965575,36.66954515013442
da_papelCarton.fid-7e811540_18cccdec071_-192b,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:48:49.04,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.461944020278462 36.66955185880796),-4.461944020278462,36.66955185880796
da_papelCarton.fid-7e811540_18cccdec071_-192a,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-09-29T18:01:29.76,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.464712017174048 36.66922133449043),-4.464712017174048,36.66922133449043
